area,bhk_count,rera_approval,status,flat_type,Actual Price,Predicted Price,Residual
1657,4,0,ready to move,apartment,34400000,34400000,0
750,2,0,ready to move,apartment,4800000,6435751.19,-1635751.19
2134,3,0,ready to move,apartment,59400000,39924444.3,19475555.7
1818,3,0,ready to move,apartment,19200000,21600441.69,-2400441.69
1389,3,0,ready to move,apartment,18700000,18385735.33,314264.6667
1100,3,0,ready to move,floor,3600000,9024296.032,-5424296.032
5850,12,0,ready to move,plot,35000000,41199666.67,-6199666.667
1762,3,0,ready to move,apartment,9400000,15129472.86,-5729472.864
3650,4,0,ready to move,apartment,65700000,58718428.57,6981571.429
3280,4,0,ready to move,plot,52000000,40884552.76,11115447.24
8521,5,0,ready to move,villa,285400000,199262581,86137419.05
2250,3,0,ready to move,floor,21600000,14814785.41,6785214.585
1811,3,0,ready to move,apartment,25600000,21244355.9,4355644.1
1855,3,0,ready to move,apartment,38500000,34277307.63,4222692.374
1180,3,0,ready to move,apartment,12100000,9794600,2305400
2367,3,0,ready to move,plot,15500000,23605491.34,-8105491.342
1806,3,1,under construction,apartment,36600000,34985139.95,1614860.047
3005,4,0,ready to move,apartment,35700000,23311821.41,12388178.59
1800,3,1,under construction,apartment,24500000,24618030.85,-118030.846
1800,3,0,ready to move,plot,15000000,15685051.04,-685051.0352
2892,3,1,under construction,apartment,123500000,105380645.1,18119354.9
1500,3,1,under construction,apartment,18500000,16287552.84,2212447.161
2585,3,0,ready to move,apartment,20600000,39788367.78,-19188367.78
4128,4,1,under construction,apartment,76600000,74009636.32,2590363.685
1800,3,0,ready to move,apartment,28000000,19724577.88,8275422.12
911,2,1,under construction,floor,5000000,8734093.022,-3734093.022
1440,3,1,under construction,apartment,14400000,9270145.345,5129854.655
1595,3,1,under construction,apartment,11200000,19712416.05,-8512416.053
3469,3,0,ready to move,apartment,37800000,57855978.07,-20055978.07
900,0,0,resale,plot,2400000,8077157.439,-5677157.439
2003,3,1,under construction,apartment,16400000,22639326.4,-6239326.401
3240,4,0,ready to move,floor,31900000,35095018.94,-3195018.944
1450,3,0,ready to move,apartment,15500000,13120317.81,2379682.186
616,2,1,under construction,apartment,2514000,2504966.286,9033.714286
3859,6,1,new,plot,54800000,33842761.9,20957238.1
4022,4,0,ready to move,apartment,152700000,146896147.4,5803852.564
645,3,1,under construction,apartment,2322000,2532225.687,-210225.6875
1500,3,0,ready to move,floor,19500000,21584871.03,-2084871.032
3500,4,0,ready to move,apartment,35000000,49670430.38,-14670430.38
1951,4,0,ready to move,apartment,23800000,36759429.87,-12959429.87
1150,2,1,under construction,floor,15000000,14070770,929230
1600,2,0,ready to move,apartment,14500000,31522452.38,-17022452.38
1631,2,0,ready to move,apartment,34200000,33683000,517000
1496,3,1,under construction,apartment,13400000,16000495.57,-2600495.569
5900,4,0,ready to move,villa,82600000,88953225,-6353225
645,3,1,under construction,apartment,2630000,2532225.687,97774.31254
6458,0,0,new,plot,288000000,108693054,179306946
2100,4,1,under construction,apartment,462000000,203597700.8,258402299.2
4972,5,0,ready to move,villa,143800000,86846866.67,56953133.33
1902,3,1,under construction,apartment,28000000,27378144.8,621855.2003
1816,3,0,ready to move,apartment,11000000,14872514.56,-3872514.56
3395,4,0,ready to move,apartment,68000000,75011890.04,-7011890.043
3395,4,0,ready to move,apartment,56000000,75011890.04,-19011890.04
4210,4,0,ready to move,apartment,32900000,60910527.89,-28010527.89
5082,4,1,under construction,apartment,94300000,92455583.33,1844416.666
3500,4,1,under construction,floor,57500000,50160648.81,7339351.19
3350,3,0,ready to move,apartment,67400000,65690900,1709100
1001,0,1,new,plot,8230000,10628214,-2398214
2060,3,0,ready to move,apartment,28000000,32563266.67,-4563266.667
3156,4,0,ready to move,floor,65000000,31479066.67,33520933.33
1726,4,1,under construction,apartment,52000000,52000000,0
2000,3,1,under construction,apartment,26800000,22737191.7,4062808.303
5521,4,0,ready to move,villa,325500000,95808750,229691250
3909,3,0,ready to move,apartment,85900000,74888842.42,11011157.58
2300,4,0,ready to move,apartment,29900000,29518718.89,381281.1105
3834,99,0,new,plot,23400000,31571095.24,-8171095.238
1654,4,0,ready to move,apartment,16400000,19820000,-3420000
4128,4,1,under construction,apartment,76600000,74009636.32,2590363.685
3850,4,0,under construction,plot,48200000,43610166.67,4589833.333
1638,3,1,under construction,apartment,69900000,69900000,0
3147,4,0,ready to move,villa,69900000,61951853.22,7948146.779
621,2,1,under construction,apartment,2483000,2527779.333,-44779.33333
2290,3,1,under construction,apartment,42500000,40442365.75,2057634.245
3240,1,0,resale,plot,39600000,58408893.61,-18808893.61
4612,4,0,ready to move,house,55000000,104195000,-49195000
6260,6,0,ready to move,apartment,118300000,121441000,-3141000
581,2,1,under construction,apartment,2374000,2370235.815,3764.185266
2685,3,0,ready to move,apartment,65100000,56409065.87,8690934.127
1630,3,1,under construction,apartment,24400000,24928961.41,-528961.4053
2660,3,0,ready to move,apartment,27000000,27917172.59,-917172.5907
1222,2,0,ready to move,apartment,9776000,9327405.333,448594.6667
1815,3,0,ready to move,apartment,18900000,16639951.86,2260048.138
2100,3,0,ready to move,apartment,24500000,23714325.45,785674.5494
11000,6,1,under construction,apartment,346500000,426849964.3,-80349964.29
4100,5,1,under construction,apartment,67600000,59179524.12,8420475.883
4338,0,0,resale,plot,118100000,67104739.03,50995260.97
1465,2,0,ready to move,apartment,7691000,26504368.06,-18813368.06
4400,4,0,ready to move,apartment,56000000,70994880.23,-14994880.23
1390,2,0,ready to move,apartment,28000000,24432066.9,3567933.096
2700,0,0,resale,plot,45000000,44778489.61,221510.3896
613,2,1,under construction,apartment,2492000,2491210.286,789.7142857
1632,3,0,ready to move,apartment,39900000,14471380.95,25428619.05
2434,4,1,under construction,apartment,41800000,37447000,4353000
2800,4,0,ready to move,floor,24900000,28274852.6,-3374852.601
2300,2,0,ready to move,apartment,53900000,26205608.08,27694391.92
1993,3,1,under construction,apartment,44000000,15626324.37,28373675.63
1692,2,1,under construction,apartment,29000000,24540351.78,4459648.223
1186,2,1,under construction,apartment,9900000,8503519.762,1396480.238
5310,4,0,ready to move,apartment,116800000,107727104.8,9072895.238
1602,0,0,new,plot,11500000,15168642.86,-3668642.857
2366,3,0,ready to move,apartment,21300000,18290989.29,3009010.714
600,2,0,ready to move,apartment,4000000,4567366,-567366
2700,4,0,ready to move,plot,17000000,29281084.39,-12281084.39
1692,2,0,ready to move,apartment,37900000,43588557.14,-5688557.143
7452,5,1,under construction,apartment,138300000,136527342.3,1772657.692
3756,3,0,ready to move,apartment,82600000,70810335.71,11789664.29
512,2,1,under construction,apartment,2048000,2063741.934,-15741.93398
4500,4,0,ready to move,floor,68500000,46225652.44,22274347.56
1305,3,1,under construction,floor,16900000,13773562.7,3126437.302
1963,3,0,ready to move,apartment,8500000,21349469.44,-12849469.44
2400,4,0,ready to move,apartment,25500000,24643279.52,856720.4823
1951,4,0,ready to move,apartment,23800000,36759429.87,-12959429.87
2583,4,1,under construction,apartment,13000000,23369050,-10369050
3363,3,0,ready to move,apartment,73900000,73900000,0
1575,2,0,ready to move,apartment,27100000,15595372,11504628
1340,2,0,ready to move,apartment,14500000,12314540,2185460
356,1,1,under construction,apartment,1446000,1449556.513,-3556.512626
900,0,0,new,plot,2700000,2485890.348,214109.6516
3548,3,0,ready to move,apartment,56700000,52828866.67,3871133.333
3470,4,0,ready to move,apartment,37000000,34387353.97,2612646.032
4000,4,0,ready to move,apartment,75000000,76460848.45,-1460848.445
690,2,0,ready to move,apartment,5500000,5617740,-117740
2054,3,0,ready to move,apartment,45400000,41312203.03,4087796.97
1000,3,1,under construction,apartment,18000000,14611698.88,3388301.121
1431,0,1,new,plot,13000000,14989192.86,-1989192.857
2229,4,1,under construction,apartment,95200000,95200000,0
1534,2,0,ready to move,apartment,14000000,11809240.63,2190759.372
7021,4,0,ready to move,apartment,138400000,125168448.4,13231551.59
1420,2,1,under construction,apartment,20900000,20080489.71,819510.2907
1915,2,0,ready to move,apartment,14300000,24082379.71,-9782379.709
1359,2,1,under construction,apartment,8600000,9279604.412,-679604.4119
1763,3,0,ready to move,apartment,13200000,15143249.3,-1943249.302
1098,0,0,new,plot,7929000,11123385.29,-3194385.286
1950,4,0,ready to move,apartment,20000000,28832840.1,-8832840.104
1611,0,1,new,plot,25700000,14712713.81,10987286.19
2290,3,0,ready to move,apartment,28500000,23395692.02,5104307.976
1870,3,0,ready to move,apartment,10000000,12943105.79,-2943105.794
3100,4,0,ready to move,apartment,49000000,34355679.54,14644320.46
1951,4,0,ready to move,apartment,23800000,36759429.87,-12959429.87
2037,3,1,under construction,apartment,28400000,28144700,255300
2913,4,1,under construction,apartment,50100000,51444833.33,-1344833.333
1640,3,0,ready to move,apartment,20200000,18594012.62,1605987.385
3525,3,1,under construction,apartment,95100000,76291309.52,18808690.48
3100,4,1,under construction,apartment,53700000,45838918.75,7861081.246
2500,4,1,under construction,floor,35000000,24417133.33,10582866.67
1260,6,0,resale,plot,11400000,11799333.33,-399333.3333
1741,2,0,ready to move,apartment,16500000,15327147.48,1172852.524
3950,4,1,under construction,apartment,70000000,76966036.62,-6966036.621
2700,3,1,under construction,apartment,54000000,50188985.23,3811014.768
563,2,1,under construction,apartment,2253000,2261399.333,-8399.333333
3297,4,0,ready to move,apartment,57600000,58161828.46,-561828.4632
1593,3,1,under construction,apartment,21100000,19652693.83,1447306.169
1380,2,1,under construction,apartment,10500000,15771900.99,-5271900.992
2000,3,0,ready to move,floor,16500000,16036520.25,463479.749
1186,2,1,under construction,apartment,11000000,8503519.762,2496480.238
2549,3,1,under construction,apartment,35000000,44197264.29,-9197264.286
3000,4,0,ready to move,floor,45000000,24529908.73,20470091.27
2527,3,0,ready to move,apartment,40400000,35470482.14,4929517.857
1620,0,0,new,plot,22100000,15929080.74,6170919.264
1889,3,1,under construction,apartment,12100000,20498720.24,-8398720.238
6525,4,0,ready to move,apartment,59000000,159625918,-100625918
1773,3,1,under construction,floor,18500000,16075583.33,2424416.667
1300,2,0,ready to move,apartment,12500000,13105765.79,-605765.7932
1716,3,0,ready to move,apartment,13700000,26128968.25,-12428968.25
2422,3,0,ready to move,apartment,39900000,29433832.94,10466167.06
578,2,1,under construction,apartment,2363000,2325221.371,37778.62875
7000,4,0,ready to move,penthouse,75000000,106482918.7,-31482918.65
2160,3,0,ready to move,plot,17000000,24376557.1,-7376557.104
1935,3,0,ready to move,floor,16500000,17828864.16,-1328864.164
2010,4,0,ready to move,apartment,28500000,18118461.26,10381538.74
2450,3,0,ready to move,apartment,35000000,37054169.84,-2054169.835
1946,3,1,under construction,apartment,19500000,35717221,-16217221
1251,0,0,new,plot,14500000,9271924.988,5228075.012
2100,0,0,new,plot,32600000,30163158.73,2436841.27
6353,4,1,under construction,apartment,127000000,122970885.5,4029114.492
1530,0,0,resale,plot,18700000,19037590.96,-337590.9629
2244,3,0,ready to move,apartment,14500000,16596821.65,-2096821.645
2800,3,1,under construction,apartment,46200000,41506285.5,4693714.498
4500,4,0,ready to move,floor,55000000,46225652.44,8774347.558
1130,0,1,new,plot,9602000,10439552.19,-837552.1905
1665,3,0,ready to move,apartment,9324000,14165874.62,-4841874.624
1171,2,1,under construction,apartment,18400000,14432485.81,3967514.189
1980,3,0,ready to move,apartment,17500000,18664444.44,-1164444.444
1050,2,1,under construction,apartment,12000000,15698205.63,-3698205.628
3065,4,0,ready to move,apartment,54500000,62907312.82,-8407312.821
2125,3,0,ready to move,apartment,38200000,33576296.14,4623703.86
1371,3,1,under construction,apartment,13000000,20986240.11,-7986240.111
2100,4,0,ready to move,apartment,15500000,34349676.24,-18849676.24
2250,3,0,ready to move,apartment,37500000,23400755.84,14099244.16
4243,4,0,ready to move,apartment,72100000,59309075,12790925
1431,0,1,new,plot,15100000,14989192.86,110807.1429
703,2,0,ready to move,apartment,3700000,4200020,-500020
1000,1,1,under construction,apartment,22000000,22000000,0
1082,3,1,under construction,apartment,5560000,6585336.791,-1025336.791
4581,4,0,ready to move,apartment,100700000,66580359.6,34119640.4
1251,3,0,under construction,plot,8300000,10822588.87,-2522588.869
1975,3,1,under construction,apartment,39500000,36229456.16,3270543.845
1750,3,1,under construction,apartment,23400000,10244152.46,13155847.54
1067,2,0,ready to move,apartment,17000000,16912000,88000
2336,3,1,under construction,apartment,50500000,50849394.66,-349394.6609
1000,2,0,ready to move,floor,4000000,6092382.937,-2092382.937
2507,3,0,ready to move,apartment,31000000,34234099.21,-3234099.206
1000,3,0,ready to move,plot,3411000,4392898.974,-981898.9738
900,2,0,ready to move,plot,3200000,3933813.041,-733813.0415
1306,3,1,under construction,apartment,20200000,29406677.78,-9206677.778
2040,3,1,under construction,apartment,34600000,31789872.99,2810127.015
2600,4,0,ready to move,apartment,36400000,26520089.92,9879910.08
1075,2,0,ready to move,apartment,8500000,8547916.667,-47916.66667
1647,0,0,resale,plot,41100000,24712000,16388000
2000,3,0,ready to move,apartment,43200000,22404956.4,20795043.6
2985,3,0,ready to move,apartment,44700000,50991242.95,-6291242.954
2777,3,1,under construction,apartment,49900000,36283158.33,13616841.67
3541,4,0,ready to move,apartment,134400000,134390000,10000
1308,3,1,under construction,apartment,30700000,31125355.88,-425355.8824
1800,3,1,under construction,apartment,43900000,24618030.85,19281969.15
1700,3,0,ready to move,floor,18000000,17822776.01,177223.9884
6353,4,1,under construction,apartment,127000000,122970885.5,4029114.492
3240,4,0,ready to move,floor,35000000,35095018.94,-95018.94421
1044,2,0,ready to move,apartment,21000000,17174230.36,3825769.64
5800,5,0,ready to move,apartment,110100000,88187678.57,21912321.43
1516,2,0,ready to move,apartment,26900000,31086935.71,-4186935.714
1593,3,0,ready to move,apartment,20700000,20491725.47,208274.5324
1197,0,1,new,plot,11300000,11273540,26460
2810,3,0,ready to move,apartment,53100000,34194888.74,18905111.26
1900,4,1,under construction,apartment,40400000,35083998.41,5316001.587
1300,2,1,under construction,apartment,286000000,95513421.81,190486578.2
6000,4,0,ready to move,apartment,96000000,175694525.8,-79694525.77
2047,3,0,ready to move,apartment,32900000,34824372.22,-1924372.222
9198,3,0,resale,plot,145000000,149802916.7,-4802916.667
2065,6,0,ready to move,plot,9000000,19811166.67,-10811166.67
1138,2,1,under construction,apartment,13600000,13463262.95,136737.0492
1800,3,0,ready to move,apartment,28000000,19724577.88,8275422.12
2800,4,0,ready to move,plot,23500000,25367830.56,-1867830.556
2246,2,0,ready to move,apartment,85200000,84840000,360000
2510,4,1,under construction,apartment,50200000,50313205.83,-113205.832
4950,5,0,ready to move,apartment,53900000,49337278.46,4562721.537
2900,3,1,under construction,apartment,36000000,43892633.32,-7892633.317
2305,3,0,ready to move,apartment,38000000,40333938.89,-2333938.889
1423,2,1,under construction,apartment,10900000,11277518.4,-377518.4
2766,3,1,under construction,apartment,45600000,50224709.13,-4624709.126
3229,0,1,new,plot,19700000,24529647.37,-4829647.368
1040,2,0,ready to move,apartment,7000000,14804478.81,-7804478.808
4100,5,1,under construction,apartment,67600000,59179524.12,8420475.883
1264,2,0,ready to move,apartment,9699000,10820638.43,-1121638.425
8550,6,0,ready to move,apartment,110000000,106899279.8,3100720.238
1806,3,1,under construction,apartment,36600000,34985139.95,1614860.047
1575,3,0,ready to move,apartment,16200000,12106700,4093300
3200,4,1,under construction,apartment,35000000,57583901.59,-22583901.59
2080,3,1,under construction,apartment,41600000,31169781.07,10430218.93
3150,0,0,new,plot,45300000,39418285.79,5881714.214
4500,3,0,resale,plot,120000000,62114493.46,57885506.54
2250,3,0,ready to move,apartment,25000000,23400755.84,1599244.162
5893,99,0,new,plot,34000000,52495158.33,-18495158.33
1150,2,0,ready to move,floor,10000000,11070536.67,-1070536.667
2368,3,0,ready to move,apartment,24500000,24713725,-213725
1605,3,0,ready to move,floor,19500000,20160729.34,-660729.3373
2122,3,1,under construction,apartment,13100000,19199996.49,-6099996.49
5816,5,0,ready to move,villa,112800000,106239000,6561000
1692,3,1,under construction,apartment,19500000,13916212.49,5583787.509
630,0,0,new,plot,678000,1156261.241,-478261.241
4650,4,0,ready to move,apartment,33500000,47175033.37,-13675033.37
2290,3,1,under construction,apartment,42500000,40442365.75,2057634.245
2750,3,1,under construction,apartment,28000000,36192877.27,-8192877.273
1552,4,1,under construction,apartment,33000000,31106581.09,1893418.914
900,3,0,ready to move,apartment,6000000,5766424.892,233575.1082
1811,3,0,ready to move,apartment,25600000,21244355.9,4355644.1
1610,0,0,new,plot,16500000,14813717.62,1686282.381
3865,4,0,ready to move,apartment,62100000,47315307.14,14784692.86
1816,3,0,ready to move,apartment,11000000,14872514.56,-3872514.56
1558,4,1,under construction,apartment,25100000,20899812.16,4200187.838
2300,4,0,ready to move,floor,16100000,26033916.25,-9933916.25
3415,4,1,under construction,apartment,76800000,76800000,0
2300,4,0,ready to move,apartment,29900000,29518718.89,381281.1105
450,0,0,resale,plot,1250000,1585557.143,-335557.1429
2781,3,0,ready to move,apartment,51400000,47571486.61,3828513.389
1390,2,0,ready to move,apartment,16900000,24432066.9,-7532066.904
1950,3,0,ready to move,apartment,17000000,26307433.65,-9307433.65
1767,3,0,ready to move,apartment,12900000,12949848.81,-49848.80952
4015,3,0,ready to move,apartment,88300000,80422654.76,7877345.238
1125,2,0,ready to move,apartment,4800000,21731702.38,-16931702.38
2553,4,1,under construction,apartment,28700000,28700000,0
1200,2,1,under construction,apartment,7678000,12470603.21,-4792603.211
2408,3,1,under construction,apartment,28800000,26249943.61,2550056.385
6824,5,0,ready to move,villa,115200000,115730216.7,-530216.6667
3978,4,1,under construction,apartment,79900000,79900000,0
1995,3,0,ready to move,apartment,19000000,14793312.48,4206687.521
2070,3,1,under construction,floor,22500000,22547509.87,-47509.86513
1890,3,0,ready to move,apartment,16800000,17161594.59,-361594.5887
1750,3,0,ready to move,apartment,32000000,16393533.19,15606466.81
1250,3,1,under construction,apartment,9544000,9425720.893,118279.1071
2597,4,1,under construction,apartment,33600000,46807823.09,-13207823.09
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
1262,3,1,under construction,apartment,11800000,14719393.33,-2919393.333
2350,4,0,ready to move,floor,21500000,19462541.27,2037458.73
2403,3,1,under construction,floor,36000000,30545945.42,5454054.575
2400,4,0,ready to move,plot,29000000,31095300.46,-2095300.462
4518,0,0,new,plot,26300000,51395682.83,-25095682.83
9000,5,0,ready to move,plot,140000000,196400624.7,-56400624.71
1600,3,0,ready to move,plot,12000000,13874287.33,-1874287.332
1776,3,0,ready to move,apartment,18200000,18009654.33,190345.671
16500,6,0,ready to move,apartment,1226300000,868153000,358147000
1975,3,1,under construction,apartment,39500000,36229456.16,3270543.845
2553,4,1,under construction,apartment,28700000,28700000,0
2107,3,0,ready to move,apartment,34700000,33479378.97,1220621.029
1829,3,0,ready to move,apartment,36900000,32820953.23,4079046.766
1450,2,0,ready to move,apartment,5200000,19257282.58,-14057282.58
4430,4,1,under construction,apartment,88600000,87909940.24,690059.7625
6521,5,0,ready to move,villa,325600000,162697840.1,162902159.9
1440,3,1,under construction,apartment,10900000,9270145.345,1629854.655
1450,2,1,under construction,apartment,9278000,9624135.333,-346135.3333
1593,3,0,ready to move,apartment,18400000,20491725.47,-2091725.468
1503,0,0,new,plot,20500000,18153760,2346240
2300,3,0,ready to move,plot,18500000,17097312.37,1402687.627
2599,4,0,ready to move,apartment,31700000,47786738.26,-16086738.26
2700,3,0,ready to move,floor,9000000,20160580.5,-11160580.5
1967,3,1,under construction,apartment,39300000,38328610.09,971389.909
3843,3,0,ready to move,apartment,84500000,77473976.19,7026023.81
1130,114,1,new,plot,37600000,23591716.67,14008283.33
3900,4,0,ready to move,apartment,44000000,70068675,-26068675
4140,4,1,under construction,apartment,66800000,57546229.87,9253770.13
2898,4,1,under construction,floor,46500000,44947250,1552750
2717,4,1,under construction,apartment,44800000,44800000,0
3240,1,0,resale,plot,43200000,58408893.61,-15208893.61
2336,3,1,under construction,apartment,50500000,50849394.66,-349394.6609
1689,3,0,ready to move,apartment,22700000,20243940.33,2456059.669
3560,4,0,ready to move,apartment,23200000,32780085.71,-9580085.714
7582,5,1,under construction,apartment,140700000,136973166.5,3726833.451
2100,4,0,ready to move,floor,19900000,16003643.25,3896356.746
2945,4,1,under construction,apartment,66200000,65898000,302000
6521,4,0,ready to move,floor,125400000,139327968.5,-13927968.46
1374,3,1,under construction,apartment,29200000,30173185.32,-973185.3175
2620,4,1,under construction,apartment,70900000,40861748.11,30038251.89
810,2,0,ready to move,apartment,4850000,3921431.814,928568.186
2285,3,0,ready to move,apartment,31000000,22525726.19,8474273.81
2217,3,1,under construction,apartment,24900000,25195000,-295000
1266,2,1,under construction,apartment,5999000,8849523.051,-2850523.051
1946,3,1,under construction,apartment,33600000,35717221,-2117220.997
3428,4,0,ready to move,apartment,50800000,50182000,618000
3756,3,0,ready to move,apartment,82600000,70810335.71,11789664.29
4500,4,0,ready to move,apartment,40000000,49694155.89,-9694155.889
1376,3,0,ready to move,apartment,16800000,23876320.76,-7076320.76
1975,3,1,under construction,apartment,34100000,36229456.16,-2129456.155
1806,3,1,under construction,apartment,36600000,34985139.95,1614860.047
1372,3,1,under construction,apartment,29200000,21369770.37,7830229.632
1811,3,0,ready to move,apartment,25600000,21244355.9,4355644.1
500,0,0,new,plot,27500000,801214.0455,26698785.95
2217,3,0,ready to move,apartment,31000000,41802537.23,-10802537.23
2595,3,0,ready to move,apartment,59300000,51387915.95,7912084.046
1797,4,1,under construction,apartment,34800000,38457862.33,-3657862.334
1180,3,1,under construction,apartment,10900000,13855953.64,-2955953.636
2290,3,1,under construction,apartment,34000000,40442365.75,-6442365.755
750,2,0,ready to move,apartment,6600000,6435751.19,164248.8095
1717,3,0,ready to move,apartment,25000000,26128968.25,-1128968.254
2441,3,0,ready to move,apartment,39000000,39047281.48,-47281.48148
4307,4,0,ready to move,apartment,63400000,64790000,-1390000
6716,4,0,ready to move,apartment,75700000,113115750,-37415750
3200,4,0,ready to move,floor,32500000,35336159.08,-2836159.081
1770,3,0,ready to move,apartment,14500000,11457764.29,3042235.714
2945,4,1,under construction,apartment,66200000,65898000,302000
3802,5,1,under construction,apartment,62700000,62700000,0
1997,3,0,ready to move,apartment,19900000,17146643.92,2753356.079
1611,3,1,under construction,floor,21500000,21043853.1,456146.9042
1521,0,1,new,plot,24200000,14044000,10156000
2003,3,0,ready to move,apartment,12500000,26460258.41,-13960258.41
3850,4,1,under construction,apartment,63500000,60349404.48,3150595.515
1960,3,0,ready to move,apartment,58600000,20020771.25,38579228.75
2343,3,0,ready to move,apartment,35500000,48558998.41,-13058998.41
4430,4,1,under construction,apartment,88600000,87909940.24,690059.7625
2550,4,0,ready to move,apartment,43400000,45558285.27,-2158285.268
1359,2,1,under construction,apartment,8980000,9279604.412,-299604.4119
1457,2,1,under construction,apartment,10500000,9101307.018,1398692.982
2085,4,0,ready to move,apartment,18500000,14607000,3893000
2150,3,1,under construction,apartment,24000000,42787832.5,-18787832.5
1370,3,0,ready to move,apartment,27600000,22260879.23,5339120.774
2900,3,0,ready to move,apartment,43500000,58178078.28,-14678078.28
1496,3,1,under construction,apartment,19400000,16000495.57,3399504.431
3150,4,1,under construction,apartment,43000000,42574761.9,425238.0952
2180,4,1,under construction,apartment,28200000,15741796.03,12458203.97
1611,0,0,new,plot,23200000,14122460.34,9077539.661
5977,4,0,ready to move,apartment,95600000,98718529.37,-3118529.365
1902,3,1,under construction,apartment,28000000,27378144.8,621855.2003
2215,3,0,ready to move,apartment,30000000,26756949.21,3243050.788
1605,2,1,under construction,apartment,15500000,15500000,0
2945,3,1,under construction,apartment,55000000,56524736.07,-1524736.071
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
7452,5,1,under construction,apartment,122900000,136527342.3,-13627342.31
2452,3,0,ready to move,apartment,39200000,31325290.37,7874709.631
1596,3,0,ready to move,apartment,7054000,22142610.04,-15088610.04
3800,4,1,under construction,apartment,76900000,74532874.54,2367125.456
179,0,1,new,plot,14400000,14154550,245450
1188,0,0,new,plot,17100000,11057396.67,6042603.333
3300,4,0,ready to move,apartment,27500000,49390054.04,-21890054.04
2090,3,1,under construction,apartment,30800000,30707235.73,92764.27011
2438,3,0,ready to move,apartment,52400000,47178845.53,5221154.473
2700,2,0,resale,plot,81000000,41941165.04,39058834.96
2343,3,0,ready to move,apartment,46500000,48558998.41,-2058998.413
1967,3,1,under construction,apartment,39300000,38328610.09,971389.909
2134,3,0,ready to move,apartment,17200000,39924444.3,-22724444.3
2145,3,0,ready to move,apartment,40800000,33349740.48,7450259.524
1630,2,0,ready to move,apartment,34200000,25386166.67,8813833.333
400,1,0,ready to move,apartment,1600000,2271440,-671440
2567,3,0,ready to move,apartment,45000000,48850000,-3850000
959,2,1,under construction,apartment,13400000,13133600,266400
2450,4,0,ready to move,apartment,32500000,31122407.29,1377592.713
3051,3,1,under construction,apartment,50300000,46194073.94,4105926.062
1423,3,1,under construction,apartment,10200000,11138210.88,-938210.8835
1450,3,1,under construction,apartment,11900000,16306749.93,-4406749.933
2213,3,0,ready to move,apartment,23900000,31798620.21,-7898620.206
1823,2,0,ready to move,apartment,15200000,16014281.55,-814281.5498
4480,4,0,ready to move,apartment,98500000,93717215.98,4782784.019
2822,4,1,under construction,apartment,120500000,111148735.2,9351264.835
2844,4,0,ready to move,plot,32500000,32039125,460875
3192,4,0,ready to move,apartment,51000000,43510722.24,7489277.756
6300,8,0,ready to move,plot,45500000,49419800,-3919800
1350,95,0,new,plot,15000000,15561398.77,-561398.7651
3043,3,0,ready to move,apartment,66900000,57395935.71,9504064.286
2800,4,1,under construction,apartment,36400000,41460530.15,-5060530.146
6500,5,0,ready to move,floor,60000000,123355690.9,-63355690.87
1336,3,1,under construction,apartment,27200000,29650489.45,-2450489.455
1902,3,1,under construction,apartment,28000000,27378144.8,621855.2003
1975,3,1,under construction,apartment,39500000,36229456.16,3270543.845
1380,3,0,ready to move,floor,13800000,14194400.79,-394400.7937
1069,3,1,under construction,apartment,8015000,10380369.45,-2365369.446
2376,3,1,under construction,apartment,38000000,38000000,0
2660,3,0,ready to move,apartment,29900000,27917172.59,1982827.409
1021,1,1,under construction,apartment,13600000,13139200,460800
4500,4,0,ready to move,plot,30900000,44230343.31,-13330343.31
900,0,0,new,plot,650000,2485890.348,-1835890.348
2200,3,1,under construction,apartment,28600000,29085205.99,-485205.9857
2308,4,0,ready to move,apartment,20000000,24746713.1,-4746713.095
2025,3,0,ready to move,apartment,21500000,23256691.78,-1756691.777
2999,4,0,ready to move,floor,25000000,24529908.73,470091.2698
1550,2,0,ready to move,apartment,15000000,14165815.83,834184.1719
645,3,1,under construction,apartment,2579000,2532225.687,46774.31254
4486,4,0,ready to move,villa,75700000,77123713.6,-1423713.6
1370,3,0,ready to move,apartment,27600000,22260879.23,5339120.774
2720,4,0,ready to move,plot,37500000,37590000,-90000
2446,4,1,under construction,apartment,42000000,40489833.33,1510166.667
3000,4,0,ready to move,plot,27000000,25454308.73,1545691.27
1400,2,0,ready to move,apartment,18800000,20094888.96,-1294888.958
1350,2,0,ready to move,apartment,5200000,15836715.53,-10636715.53
2352,4,0,ready to move,apartment,17200000,17839591.92,-639591.9247
2300,3,0,ready to move,apartment,41500000,47999036.05,-6499036.053
600,2,0,ready to move,apartment,3500000,4567366,-1067366
2085,3,1,under construction,apartment,20200000,20268000,-68000
786,0,1,new,plot,21400000,16432420,4967580
1935,3,0,ready to move,plot,28000000,26053470.06,1946529.942
6525,5,0,ready to move,apartment,47000000,151583600.2,-104583600.2
2150,3,0,ready to move,apartment,16900000,22816075.76,-5916075.76
2264,4,0,ready to move,apartment,22000000,29761909.52,-7761909.524
1920,3,0,ready to move,apartment,11500000,13428794.65,-1928794.645
3638,4,0,ready to move,apartment,55000000,57841761.9,-2841761.905
13143,6,0,ready to move,apartment,976800000,773122600,203677400
